Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 1	Area Sample 1	#Peptides	#Unique	#Spec Sample 1	PTM	Avg. Mass	Description
1828	4789	AEBICJ_04409	116,14	17	17	8,5E+06	2	2	5		21433	hypothetical protein
1670	1578	DCJHLG_00429	135,96	12	12	8,0E+06	4	1	5		39143	3-phosphoserine/phosphohydroxythreonine transaminase
1785	2458	FCFFJI_02180	92,71	14	14	7,4E+06	3	3	5		32158	PAS domain-containing protein
1839	2292	JABIIP_01436	116,1	22	22	7,1E+06	4	3	5	Carbamidomethylation	36463	N-acetyl-gamma-glutamyl-phosphate reductase
1826	3362	LLHKPE_03688	74,41	19	19	6,6E+06	2	1	5		10413	oxidative damage protection protein
1746	1937	AIFLKA_00641	120,86	8	8	6,5E+06	4	1	5	Carbamidomethylation	83663	NADH-quinone oxidoreductase
1821	2869	JABIIP_00556	111,89	26	26	6,3E+06	3	3	5		24108	Protein-L-isoaspartate O-methyltransferase
1833	5629	LLHKPE_02121	117,37	12	12	5,8E+06	3	3	5		36127	hydrogenase 2 operon protein HybA
1796	3092	LLHKPE_02729	109,03	19	19	5,8E+06	2	2	5		15498	type II secretion system major pseudopilin GspG
1778	2220	LGNCKJ_02728	125,22	12	12	5,8E+06	4	1	5		42604	Aminotransferase
1662	1299	HAPDOO_00717	105,47	10	10	5,8E+06	4	2	5	Carbamidomethylation	41779	methionine adenosyltransferase
1749	2029	FCFFJI_01590	121,08	24	24	5,7E+06	4	4	5		37130	DUF3375 domain-containing protein
1648	1620	FCFFJI_00354	116,05	8	8	5,1E+06	3	3	5		80410	EAL domain-containing protein
1825	3290	LLHKPE_02973	69,46	3	3	5,1E+06	2	2	5		85926	LPS-assembly protein LptD
1650	1956	LLHKPE_02679	120,74	7	7	4,9E+06	3	1	5	Carbamidomethylation	61225	Metal dependent phosphohydrolase
1721	2489	JABIIP_01551	95,4	16	16	4,8E+06	2	1	5		16505	3-hydroxyacyl-ACP dehydratase FabZ
1721	2506	DHPIBI_02222	95,4	16	16	4,8E+06	2	1	5		16796	3-hydroxyacyl-ACP dehydratase FabZ
1721	3379	AIFLKA_01029	95,4	16	16	4,8E+06	2	1	5		16534	3-hydroxyacyl-ACP dehydratase FabZ
1721	5435	LGNCKJ_03027	95,4	16	16	4,8E+06	2	1	5		16477	3-hydroxyacyl-ACP dehydratase FabZ
1845	5310	AEBICJ_01516	113,39	9	9	4,7E+06	2	2	5	Oxidation (M)	30360	CHP
1734	1555	FCFFJI_00628	101,18	8	8	4,7E+06	4	2	5		82427	ATP-dependent Clp protease ATP-binding subunit ClpA
1760	2690	JABIIP_02778	109,25	31	31	4,4E+06	4	1	5	Carbamidomethylation; Deamidation (NQ)	13830	Small ribosomal subunit protein uS11
1819	2816	JABIIP_00890	143,57	27	27	4,4E+06	3	1	5		20186	FlgO domain-containing protein
1649	1662	LLHKPE_03061	112,87	13	13	4,3E+06	4	1	5	Carbamidomethylation	47476	ATP-dependent Clp protease ATP-binding subunit ClpX
1695	1991	LLHKPE_00461	111,69	14	14	4,2E+06	3	1	5		40448	methylmalonyl Co-A mutase-associated GTPase MeaB
1843	2937	HAPDOO_02985	140,03	49	49	4,1E+06	4	1	5	Deamidation (NQ); Oxidation (M)	8900	RNA chaperone Hfq
1777	2199	JABIIP_01809	106,71	17	17	3,9E+06	4	2	5		40235	SPFH domain-containing protein
1639	1244	LLHKPE_00358	121,28	7	7	3,8E+06	4	2	5		101227	translation initiation factor IF-2
1758	2643	OJJGAB_00613	83,12	11	11	3,8E+06	3	1	5	Carbamidomethylation	35643	amino acid ABC transporter substrate-binding protein
1794	2912	LLHKPE_00906	95,18	56	56	3,7E+06	3	2	5	Deamidation (NQ)	11931	YbaB/EbfC family nucleoid-associated protein
1657	1487	DHPIBI_02281	113,6	10	10	3,5E+06	4	2	5	Carbamidomethylation	70111	ATP-dependent zinc metalloprotease FtsH
1657	1514	AIFLKA_00628	113,6	10	10	3,5E+06	4	2	5	Carbamidomethylation	69881	ATP-dependent zinc metalloprotease FtsH
1637	1594	LLHKPE_03499	113,32	14	14	3,5E+06	3	1	5	Carbamidomethylation	41848	acetyl-CoA C-acyltransferase
1665	1828	DHPIBI_01267	84,39	5	5	3,2E+06	2	1	5		82565	Alpha-1 4-glucan:maltose-1-phosphate maltosyltransferase
1798	3645	HAPDOO_00906	120,52	10	10	3,1E+06	2	1	5		26465	hypothetical protein
1664	1573	HKHPLO_01874	119,44	9	9	3,1E+06	4	2	5		57525	chaperonin GroEL
1717	2297	LGNCKJ_01810	128	8	8	2,9E+06	3	1	5	Carbamidomethylation; Deamidation (NQ)	52957	Glutamate synthase
1717	2531	JABIIP_01831	128	8	8	2,9E+06	3	1	5	Carbamidomethylation; Deamidation (NQ)	52554	Glutamate synthase subunit beta
1717	2790	DCJHLG_02794	128	8	8	2,9E+06	3	1	5	Carbamidomethylation; Deamidation (NQ)	52400	Glutamate synthase
1850	5423	FCFFJI_01239	79,31	15	15	2,7E+06	2	2	5		21341	transcriptional repressor LexA
1715	2218	AIFLKA_01210	145,44	17	17	2,4E+06	3	1	5		34483	branched-chain amino acid transaminase
1674	2034	DCJHLG_01473	107,18	12	12	2,3E+06	3	1	5		40764	methylmalonyl Co-A mutase-associated GTPase MeaB
1674	2175	AIFLKA_02870	107,18	12	12	2,3E+06	3	1	5		40727	methylmalonyl Co-A mutase-associated GTPase MeaB
1674	2388	BDJIJG_00167	107,18	12	12	2,3E+06	3	1	5		40926	methylmalonyl Co-A mutase-associated GTPase MeaB
1700	3391	BDJIJG_00498	74,44	5	5	2,2E+06	2	1	5		66869	arginine--tRNA ligase
1694	1965	LLHKPE_02253	111,57	8	8	2,2E+06	4	2	5		59067	AAA-ATPase
1773	2115	LGNCKJ_00765	91,63	6	6	2,1E+06	3	1	5		54478	Acetyltransferase component of pyruvate dehydrogenase complex
1647	1276	LGNCKJ_02292	149,74	8	8	1,7E+06	4	1	5		71813	molecular chaperone HtpG
1647	1279	AIFLKA_01506	149,74	8	8	1,7E+06	4	1	5		71832	molecular chaperone HtpG
1852	5604	LGNCKJ_00353	100,71	17	17	9,5E+05	2	1	5	Carbamidomethylation	14800	DsrE/DsrF-like family protein
1722	2546	JABIIP_00583	102,28	26	26	5,4E+05	3	1	5		20398	adenylate kinase
1676	8768	DIBEOF_00962	35,04	8	8	2,4E+05	1	1	5		24186	pyridoxamine 5'-phosphate oxidase
1815	2734	JABIIP_02218	114,73	15	15	1,4E+05	3	1	5	Carbamidomethylation	29323	septum site-determining protein MinD
1851	5507	APBOIA_01594	110,13	7	7	5,3E+04	3	1	5	Oxidation (M)	41477	ADP-forming succinate--CoA ligase subunit beta
1800	5491	JABIIP_00139	97,04	17	17	0,0E+00	2	1	5	Oxidation (M)	11591	Inner membrane protein yjcH
2079	2943	FCFFJI_01425	110,69	29	29	1,7E+08	3	3	4	Oxidation (M)	11898	thioredoxin TrxA
2102	2766	LLHKPE_03279	178,4	24	24	1,1E+08	3	3	4	Deamidation (NQ)	28220	PEP-CTERM sorting domain-containing protein
1994	3086	FCFFJI_00068	117,76	24	24	1,0E+08	3	3	4		9231	HU family DNA-binding protein
2090	5411	LLHKPE_01210	123,62	32	32	9,7E+07	3	1	4		9099	acyl carrier protein
1990	2806	FCFFJI_01167	122,53	44	44	9,0E+07	4	4	4	Carbamidomethylation; Deamidation (NQ)	8842	50S ribosomal protein L28
2088	5316	LLHKPE_02295	132,26	17	17	8,9E+07	3	3	4	Carbamidomethylation	22040	DUF3611 domain-containing protein
1876	1654	JABIIP_01827	136,13	7	7	8,2E+07	3	2	4		55557	4-alpha-glucanotransferase
2065	2536	LLHKPE_02155	128,71	24	24	8,1E+07	3	3	4		28727	DUF4384 domain-containing protein
2115	2946	AEBICJ_02204	123,04	18	18	6,8E+07	3	3	4	Carbamidomethylation	23289	Prepilin-type N-terminal cleavage/methylation domain-containing protein
2097	7785	HKHPLO_01510	84,38	26	26	6,3E+07	1	1	4		7605	cold-shock protein
1997	3315	JABIIP_00841	90,61	46	46	5,9E+07	2	2	4		11598	hypothetical protein
2038	4120	LLHKPE_00355	107,15	21	21	5,9E+07	3	2	4	Deamidation (NQ)	10404	30S ribosomal protein S15
2123	5453	FCFFJI_00921	101,6	48	48	5,8E+07	2	2	4	Carbamidomethylation	11457	50S ribosomal protein L21
2110	2853	JABIIP_01039	143,8	49	49	5,7E+07	3	3	4	Deamidation (NQ)	12389	hypothetical protein
1968	2037	HAPDOO_00267	147,43	18	18	5,3E+07	3	3	4	Carbamidomethylation	25992	3-alpha-(Or 20-beta)-hydroxysteroid dehydrogenase
1907	1849	JABIIP_02933	144,36	40	40	5,3E+07	4	4	4	Carbamidomethylation	20910	DJ-1/PfpI family protein
1932	1816	LLHKPE_01062	103,88	15	15	5,3E+07	3	3	4		28332	DUF3782 domain-containing protein
1870	2064	FCFFJI_01742	116,29	12	12	5,2E+07	3	3	4		41527	Efflux RND transporter periplasmic adaptor subunit
2116	5296	FCFFJI_02102	140,33	27	27	4,8E+07	2	2	4		13127	Response regulator
1913	2293	FCFFJI_00122	140,35	35	35	4,8E+07	3	3	4		12643	Histidine triad nucleotide-binding protein
2021	2429	FCFFJI_01574	130,47	15	15	4,6E+07	3	3	4	Carbamidomethylation	37205	Phosphate-binding protein
1961	7780	LLHKPE_02949	108,71	12	12	4,3E+07	2	2	4	Carbamidomethylation	13803	hypothetical protein
1970	2074	FCFFJI_02214	164	26	26	4,2E+07	3	3	4	Carbamidomethylation	27568	Thiazole synthase
1962	1318	LLHKPE_00611	145,29	23	23	4,2E+07	4	4	4		44204	Orn/DAP/Arg decarboxylase 2
1959	3728	FCFFJI_02371	132,48	20	20	4,1E+07	3	3	4	Oxidation (M)	16650	Diheme cytochrome c
2064	2493	FCFFJI_01189	141,89	15	15	4,0E+07	3	3	4	Deamidation (NQ)	38629	Efflux RND transporter periplasmic adaptor subunit
2091	5441	PPMOBL_01789	89,75	5	5	3,5E+07	2	1	4	Oxidation (M)	61666	Acyl-CoA dehydrogenase domain protein
2124	5471	FCFFJI_00635	88,02	23	23	3,4E+07	2	2	4	Carbamidomethylation	8532	Sulfurtransferase TusA family protein
2002	1942	LLHKPE_00864	116,55	29	29	3,4E+07	4	4	4	Carbamidomethylation	28964	3-methyl-2-oxobutanoate hydroxymethyltransferase
1863	2552	APBOIA_02147	100,82	5	5	3,4E+07	2	1	4		58186	Hsp60  60K heat shock protein HtpB
2089	5403	AIFLKA_00122	126,73	32	32	3,3E+07	3	1	4		9036	acyl carrier protein
2089	5404	JABIIP_00232	126,73	32	32	3,3E+07	3	1	4		9036	acyl carrier protein
2089	5405	DCJHLG_00460	126,73	32	32	3,3E+07	3	1	4		9036	acyl carrier protein
2089	5406	DHPIBI_00789	126,73	32	32	3,3E+07	3	1	4		9036	acyl carrier protein
2089	5407	LGNCKJ_02667	126,73	32	32	3,3E+07	3	1	4		9036	acyl carrier protein
2046	7791	JABIIP_02839	112,77	9	9	3,2E+07	2	2	4	Oxidation (M)	21376	Polyisoprenoid-binding protein
1978	2356	LLHKPE_01172	103,24	15	15	3,2E+07	3	3	4	Carbamidomethylation	47572	Putative HemY domain protein
1940	1950	FCFFJI_00661	103,4	13	13	3,2E+07	3	3	4	Carbamidomethylation	29796	GTP cyclohydrolase FolE2
1955	2999	LLHKPE_03111	122,98	18	18	3,2E+07	3	3	4	Deamidation (NQ)	17778	30S ribosomal protein S5
1955	3442	AIFLKA_01942	122,98	18	18	3,2E+07	3	3	4	Deamidation (NQ)	17825	30S ribosomal protein S5
1955	3828	LGNCKJ_02145	122,98	18	18	3,2E+07	3	3	4	Deamidation (NQ)	18049	30S ribosomal protein S5
1955	5365	DHPIBI_03335	122,98	18	18	3,2E+07	3	3	4	Deamidation (NQ)	17868	30S ribosomal protein S5
2086	5104	FCFFJI_02203	108,75	14	14	3,1E+07	2	2	4	Carbamidomethylation	39444	Aminomethyltransferase
1905	1808	FCFFJI_00575	141	24	24	3,1E+07	4	4	4	Carbamidomethylation	35341	sulfate adenylyltransferase subunit CysD
2118	5339	AIFLKA_00533	111,34	49	49	3,0E+07	2	1	4	Deamidation (NQ)	7707	Cold-shock protein
2061	2442	FCFFJI_02328	108,56	22	22	3,0E+07	3	3	4	Deamidation (NQ)	20452	Glutathione peroxidase
2018	2392	LLHKPE_03194	101,73	32	32	3,0E+07	3	2	4		13401	50S ribosomal protein L19
1883	2502	LGNCKJ_02858	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52078	IMP dehydrogenase
1883	2572	AIFLKA_03019	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52327	IMP dehydrogenase
1883	2947	JABIIP_00259	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52197	IMP dehydrogenase
1883	3373	APBOIA_02019	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52463	IMP dehydrogenase
1883	3406	KABFEG_00788	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	51852	IMP dehydrogenase
1883	4674	DIBEOF_02671	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	51772	IMP dehydrogenase
1883	4830	DHPIBI_00755	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52196	IMP dehydrogenase
1883	4831	LLHKPE_01774	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52282	IMP dehydrogenase
1883	4832	BDJIJG_01515	85,72	6	6	2,9E+07	2	2	4	Carbamidomethylation	52109	IMP dehydrogenase
1992	2860	JABIIP_02472	114,69	57	57	2,9E+07	3	3	4	Deamidation (NQ)	9988	RNA-binding protein
1992	2861	DCJHLG_01372	114,69	57	57	2,9E+07	3	3	4	Deamidation (NQ)	10001	RNA-binding protein
1958	3220	JABIIP_03049	112,44	17	17	2,9E+07	2	2	4		18085	CBM20 domain-containing protein
1909	1875	LLHKPE_01221	143,63	24	24	2,9E+07	3	3	4		23689	AB hydrolase-1 domain-containing protein
2106	2829	LLHKPE_01739	125,67	41	41	2,8E+07	3	3	4	Carbamidomethylation	9378	50S ribosomal protein L27
2093	5547	FCFFJI_00278	99,71	45	45	2,8E+07	2	2	4	Carbamidomethylation	9593	YfhL family 4Fe-4S dicluster ferredoxin
2070	2660	FCFFJI_00229	143,17	15	15	2,8E+07	3	3	4	Carbamidomethylation	28054	enoyl-CoA hydratase
2117	5307	LGNCKJ_02232	139,67	8	8	2,8E+07	2	2	4	Deamidation (NQ)	37612	Aldo/keto reductase
2108	2836	JABIIP_02225	115,57	35	35	2,7E+07	3	3	4	Oxidation (M)	15843	CBS domain-containing protein
1954	2657	DHPIBI_02623	108,64	6	6	2,7E+07	3	1	4	Carbamidomethylation	61348	HD-GYP domain-containing protein
2127	5666	LGNCKJ_00581	138,78	6	6	2,7E+07	3	3	4	Carbamidomethylation; Oxidation (M)	45307	oxaloacetate decarboxylase (Na(+) extruding)
1989	2708	LLHKPE_01233	127,91	16	16	2,7E+07	3	3	4		26762	tol-pal system protein YbgF
1947	2329	AIFLKA_01629	136,65	28	28	2,6E+07	3	3	4		17390	hypothetical protein
2045	5784	FCFFJI_00717	100,99	18	18	2,6E+07	2	2	4		13599	50S ribosomal protein L20
2122	5379	FCFFJI_00899	117,08	20	20	2,5E+07	2	2	4		16800	Phage tail region protein
1904	1807	LLHKPE_00423	170,67	25	25	2,5E+07	4	4	4		37512	tryptophan--tRNA ligase
2078	2922	JABIIP_01666	76,74	27	27	2,5E+07	3	3	4		10523	YciI family protein
2078	2923	LLHKPE_00427	76,74	27	27	2,5E+07	3	3	4		10642	YciI family protein
1861	1542	PPMOBL_02875	93,42	5	5	2,5E+07	3	3	4	Deamidation (NQ)	90230	trimethylamine-N-oxide reductase TorA
2073	2791	LLHKPE_03771	106,98	28	28	2,5E+07	3	3	4		16488	OsmC family protein
2032	2802	LLHKPE_02439	147,29	34	34	2,4E+07	3	3	4		11059	ubiquinone biosynthesis accessory factor UbiK
1912	2021	FCFFJI_02432	135,55	8	8	2,4E+07	3	3	4	Carbamidomethylation	63819	L-lactate permease
2013	2279	JABIIP_00385	99,68	47	47	2,4E+07	4	4	4	Carbamidomethylation; Deamidation (NQ)	14804	DUF2173 domain-containing protein
1875	1540	FCFFJI_01468	132,05	13	13	2,4E+07	4	4	4		55074	cysteine--tRNA ligase
1885	2918	LLHKPE_01559	122,18	27	27	2,4E+07	2	1	4		11527	integration host factor subunit beta
1885	2972	AIFLKA_00145	122,18	28	28	2,4E+07	2	1	4		11490	integration host factor subunit beta
2012	2236	FCFFJI_00135	128,21	17	17	2,4E+07	3	3	4		33547	Ornithine cyclodeaminase family protein
1862	1776	FCFFJI_01219	115,09	7	7	2,3E+07	4	4	4	Carbamidomethylation	67990	translational GTPase TypA
2024	2543	LLHKPE_02219	138,79	13	13	2,3E+07	3	3	4	Carbamidomethylation	35980	prolyl aminopeptidase
2076	2887	JABIIP_02131	126,32	28	28	2,3E+07	3	3	4		18105	Single-stranded DNA-binding protein
1892	2582	LLHKPE_03251	114,87	13	13	2,3E+07	3	2	4		31073	Lipoprotein
1930	1802	FCFFJI_01623	96,74	13	13	2,3E+07	3	3	4		35333	DUF3616 domain-containing protein
1877	1685	FCFFJI_01725	151,08	31	31	2,2E+07	4	4	4	Carbamidomethylation	23814	MBL fold metallo-hydrolase
2008	2179	LLHKPE_01861	141,9	24	24	2,2E+07	4	4	4		18416	NADH-quinone oxidoreductase subunit NuoE
2047	7804	LLHKPE_01206	116,2	35	35	2,2E+07	2	2	4		7300	50S ribosomal protein L32
2010	2212	JABIIP_03261	153,4	43	43	2,2E+07	4	3	4	Carbamidomethylation	17741	thiol peroxidase
2009	2191	HKHPLO_01072	146,95	29	29	2,1E+07	4	1	4		13396	50S ribosomal protein L14
1977	2339	LLHKPE_00839	153,38	11	11	2,1E+07	3	3	4	Carbamidomethylation	51346	Glutamate synthase  beta subunit
2105	2827	FCFFJI_00542	124,91	20	20	2,1E+07	3	3	4		17877	Outer membrane protein assembly factor BamE
2099	2195	JABIIP_02763	120,47	38	38	2,1E+07	4	2	4		15426	50S ribosomal protein L16
1886	3577	FCFFJI_01818	89,64	25	25	2,1E+07	2	2	4		12625	putative PEP-binding protein
1880	1990	LLHKPE_01509	104,03	5	5	2,1E+07	3	3	4	Carbamidomethylation	99807	aminopeptidase N
1898	1451	LLHKPE_01334	101,25	13	13	2,0E+07	4	4	4		63714	VWFA domain-containing protein
2016	2352	LLHKPE_02928	131,69	17	17	2,0E+07	3	3	4	Deamidation (NQ)	32212	Putative sensor with HAMP domain protein
1986	2647	FCFFJI_01906	109,73	25	25	2,0E+07	3	3	4	Carbamidomethylation	27052	S-methyl-5'-thioinosine phosphorylase
2031	2798	LLHKPE_03620	110,4	20	20	1,9E+07	3	3	4		23427	Putative lactate utilisation protein C (LutC)
1943	2056	LLHKPE_00601	121,73	20	20	1,9E+07	4	4	4	Carbamidomethylation	45876	Glycosyltransferase subfamily 4-like N-terminal domain-containing protein
2051	2125	LLHKPE_01723	123,95	18	18	1,9E+07	4	4	4		39579	ATPase associated with various cellular activities AAA_5
2053	2209	LLHKPE_00009	112,56	32	32	1,9E+07	4	4	4		23835	Putative Electron transport protein SCO1/SenC
2092	5469	LLHKPE_01747	109,55	12	12	1,9E+07	2	2	4		29530	DUF4239 domain-containing protein
2059	2363	LLHKPE_00606	140,4	14	14	1,9E+07	3	3	4		42757	Lysine-specific metallo-endopeptidase domain-containing protein
1915	2308	LLHKPE_03779	102,42	17	17	1,8E+07	3	3	4		34380	protein-methionine-sulfoxide reductase catalytic subunit MsrP
2023	2528	LLHKPE_02325	96,32	12	12	1,8E+07	3	3	4	Carbamidomethylation	48253	aminomethyl-transferring glycine dehydrogenase subunit GcvPA
1956	3009	JABIIP_01718	96,23	15	15	1,8E+07	2	1	4		24626	XrtA/PEP-CTERM system exopolysaccharide export protein
1956	3082	LGNCKJ_00194	96,23	16	16	1,8E+07	2	1	4		22786	Sugar ABC transporter substrate-binding protein
1956	3250	DCJHLG_00330	96,23	16	16	1,8E+07	2	1	4		23060	XrtA/PEP-CTERM system exopolysaccharide export protein
1956	3251	DHPIBI_01131	96,23	16	16	1,8E+07	2	1	4		22762	Sugar ABC transporter substrate-binding protein
1956	3254	AIFLKA_00407	96,23	15	15	1,8E+07	2	1	4		24903	Sugar ABC transporter substrate-binding protein
2096	5603	LLHKPE_02929	84,13	21	21	1,8E+07	2	2	4		20666	AMIN domain-containing protein
2011	2226	FCFFJI_02483	118,79	17	17	1,7E+07	4	4	4		34422	MBL fold metallo-hydrolase
1974	2275	JABIIP_01803	116,04	14	14	1,7E+07	3	3	4		37717	Porin
1865	2031	LLHKPE_03463	122,2	17	17	1,7E+07	4	4	4		24354	3-isopropylmalate dehydratase small subunit
1879	1857	JABIIP_01461	83,26	20	20	1,7E+07	3	3	4		21860	Alkylhydroperoxidase
1926	1524	HAPDOO_00408	126,16	19	19	1,7E+07	4	4	4		40487	Beta-ketothiolase BktB
2107	2835	JABIIP_00147	93,69	32	32	1,7E+07	3	3	4		16086	nucleoside-diphosphate kinase
2098	2186	LLHKPE_03101	151,94	37	37	1,7E+07	4	2	4		15523	50S ribosomal protein L16
2074	2794	LLHKPE_01337	153,34	40	40	1,7E+07	3	3	4		13317	Protein pilH
1934	1827	FCFFJI_01171	131,67	33	33	1,7E+07	4	4	4		26327	Winged helix-turn-helix domain-containing protein
1950	2524	FCFFJI_01911	129,52	10	10	1,7E+07	3	3	4		43389	Cell division protein ZipA
1881	2318	LLHKPE_00661	99,53	34	34	1,7E+07	3	3	4		14897	Putative PHA granule associated protein
1906	1846	FCFFJI_02694	93,66	40	40	1,6E+07	4	3	4	Deamidation (NQ)	14006	30S ribosomal protein S12
1942	2017	FCFFJI_00034	118,57	17	17	1,6E+07	4	3	4		30331	carboxylating nicotinate-nucleotide diphosphorylase
2000	1829	FCFFJI_00340	133,48	19	19	1,6E+07	4	4	4		33764	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
2080	2945	FCFFJI_01100	131,27	31	31	1,6E+07	3	3	4	Carbamidomethylation; Deamidation (NQ)	27102	Crotonase/enoyl-CoA hydratase family protein
1979	2373	FCFFJI_01903	118,78	15	15	1,6E+07	3	3	4	Carbamidomethylation	33356	dTDP-4-dehydrorhamnose reductase
2005	2042	FCFFJI_01716	130,18	40	40	1,6E+07	4	4	4	Carbamidomethylation	18227	hypothetical protein
1869	2044	FCFFJI_00401	126,37	21	21	1,6E+07	3	3	4		27581	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1 4-benzoquinol methylase UbiE
2048	1938	FCFFJI_00380	119,79	22	22	1,6E+07	4	4	4		32044	Periplasmic binding protein
1929	1720	JABIIP_02779	143,67	28	28	1,5E+07	4	2	4		23714	30S ribosomal protein S4
1900	1625	LLHKPE_01928	103,13	19	19	1,5E+07	4	4	4		24043	imidazole glycerol phosphate synthase subunit HisH
2103	2803	FCFFJI_01982	114,07	30	30	1,5E+07	3	3	4	Carbamidomethylation	16858	thioredoxin-dependent peroxiredoxin
2041	4348	FCFFJI_00574	111,49	12	12	1,5E+07	2	2	4		27697	PEP-CTERM/exosortase system-associated acyltransferase
1939	1922	LLHKPE_02062	116,62	9	9	1,5E+07	4	3	4		50413	Putative Phosphate acetyl/butyryltransferase
1998	3528	FCFFJI_02109	77,38	8	8	1,5E+07	2	2	4		46828	DUF3391 domain-containing protein
2039	4198	FCFFJI_00922	73,41	16	16	1,5E+07	1	1	4		9276	50S ribosomal protein L27
2054	2289	FCFFJI_02431	133,75	19	19	1,4E+07	3	3	4	Carbamidomethylation	22412	D-lactate dehydrogenase (Cytochrome)
2120	5364	LLHKPE_00033	94,75	27	27	1,4E+07	2	2	4		14931	Histidine triad (HIT) protein
2112	2877	LLHKPE_01260	88,14	19	19	1,4E+07	3	3	4		21880	RNA polymerase sigma factor RpoE
2100	2205	AEBICJ_05336	138,3	12	12	1,4E+07	4	4	4	Carbamidomethylation; Deamidation (NQ)	51937	Tryptophan synthase alpha chain
2052	2173	LLHKPE_01844	119,76	35	35	1,4E+07	4	4	4	Carbamidomethylation	28260	Putative Type VI secretion system-associated protein
2094	5558	FCFFJI_00912	77,22	6	6	1,4E+07	2	2	4	Deamidation (NQ)	48166	HlyC/CorC family transporter
1980	2410	HAPDOO_00832	159,92	16	16	1,4E+07	3	1	4	Carbamidomethylation	29803	Cell shape-determining protein MreB
1874	1425	FCFFJI_01507	132,02	15	15	1,4E+07	4	4	4	Carbamidomethylation	44732	diaminopimelate decarboxylase
1999	4822	LGNCKJ_02598	71,13	10	10	1,4E+07	1	1	4	Carbamidomethylation	16415	thioredoxin-dependent peroxiredoxin
1999	7878	BDJIJG_01506	71,13	10	10	1,4E+07	1	1	4	Carbamidomethylation	16770	thioredoxin-dependent peroxiredoxin
1999	7879	AIFLKA_02769	71,13	10	10	1,4E+07	1	1	4	Carbamidomethylation	16519	thioredoxin-dependent peroxiredoxin
2022	2467	FCFFJI_01154	109,96	11	11	1,4E+07	3	3	4		39884	proton-translocating NAD(P)(+) transhydrogenase
2058	2355	LLHKPE_01772	95,03	18	18	1,4E+07	3	2	4		22782	ABC-type transport auxiliary lipoprotein component domain-containing protein
1901	1748	LLHKPE_03225	108,26	11	11	1,3E+07	4	4	4		61783	hypothetical protein
1948	2357	JABIIP_00961	139	28	28	1,3E+07	3	1	4	Carbamidomethylation	17167	Protein creA
1941	1993	LLHKPE_00013	115,41	16	16	1,3E+07	3	3	4		40736	Propionate 3-nitronate monooxygenase
1984	2553	LLHKPE_01525	105,27	13	13	1,3E+07	2	2	4		22857	Putative ABC-type transport system involved in resistance to organic solvent  auxiliary component
1993	3074	JABIIP_00175	87,03	20	20	1,3E+07	2	1	4		14703	30S ribosomal protein S9
2101	2421	FCFFJI_01755	116,85	8	8	1,3E+07	4	4	4		45452	NYN domain-containing protein
2114	2911	FCFFJI_00730	90,48	16	16	1,3E+07	3	3	4		30210	Enoyl-CoA hydratase/isomerase family protein
1868	1921	FCFFJI_01942	133,43	12	12	1,3E+07	3	3	4	Deamidation (NQ)	44972	lipopolysaccharide assembly protein LapB
2049	2004	FCFFJI_00528	107,19	13	13	1,3E+07	4	3	4		69985	1 4-alpha-glucan branching protein GlgB
2001	1864	LLHKPE_00047	148,29	23	23	1,2E+07	4	4	4		32383	Protein yicC
