Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 3	Area Sample 3	#Peptides	#Unique	#Spec Sample 3	PTM	Avg. Mass	Description
2072	4100	FCFFJI_01829	135,11	28	28	1,3E+07	4	4	4	Carbamidomethylation	31625	Prephenate dehydrogenase/arogenate dehydrogenase family protein
1412	1244	LLHKPE_00358	132,72	7	7	1,3E+07	5	3	7		101227	translation initiation factor IF-2
1974	3790	LLHKPE_02374	123,85	31	31	1,3E+07	4	4	4		21897	Putative Pilus assembly protein PilP
1431	1417	LLHKPE_03465	175,97	17	17	1,3E+07	5	2	7		49486	3-isopropylmalate dehydratase large subunit
2795	2819	JABIIP_02453	93,31	13	13	1,3E+07	2	2	2		27693	Cytochrome c1
3565	3531	AEBICJ_05303	81,15	5	5	1,3E+07	1	1	1		20448	Lipoprotein
3388	8320	BDJIJG_03817	53,46	7	7	1,3E+07	1	1	1	Carbamidomethylation	16700	Pilin
1254	1665	LLHKPE_01871	191,01	15	15	1,3E+07	7	2	8	Carbamidomethylation	69925	ATP-dependent zinc metalloprotease FtsH
1728	37183	FCFFJI_02261	93,42	9	9	1,3E+07	2	2	6		30671	Bacterial protein of unknown function (Gcw_chp)
3342	37353	LLHKPE_03190	90,04	16	16	1,3E+07	1	1	1		8951	Antitoxin ParD
2646	36336	LLHKPE_00359	85,34	4	4	1,3E+07	2	2	2		57037	Transcription termination/antitermination protein NusA
2895	7890	FCFFJI_00439	78,64	11	11	1,3E+07	1	1	2		13956	PTS fructose transporter subunit IIA
2501	2674	FCFFJI_02011	65,66	4	4	1,3E+07	1	1	3		39572	3 4-dihydroxy-2-butanone 4-phosphate synthase
3256	6042	FCFFJI_00954	56,85	10	10	1,3E+07	1	1	1		10025	Winged helix-turn-helix transcriptional regulator
3470	8198	JABIIP_02380	44,31	9	9	1,3E+07	1	1	1		14377	lactoylglutathione lyase
3470	8199	LLHKPE_01498	44,31	9	9	1,3E+07	1	1	1		14340	lactoylglutathione lyase
2200	2035	LLHKPE_03990	149,4	17	17	1,3E+07	3	3	4		28410	DUF3313 domain-containing protein
3199	2329	AIFLKA_01629	85,34	11	11	1,3E+07	1	1	1		17390	hypothetical protein
3413	37911	LLHKPE_00176	59,99	22	22	1,3E+07	1	1	1		7404	50S ribosomal protein L35
109	1076	BDJIJG_01360	245,21	35	35	1,2E+07	8	3	51	Deamidation (NQ); Oxidation (M)	35053	malate dehydrogenase
753	916	LLHKPE_02496	222,83	19	19	1,2E+07	10	3	14		75211	hypothetical protein
1081	2710	HAPDOO_02875	128,09	3	3	1,2E+07	3	1	10		91893	Arylsulfatase
1859	5395	FCFFJI_02307	120,23	42	42	1,2E+07	3	3	5	Carbamidomethylation	11117	DUF3579 domain-containing protein
2857	2866	FCFFJI_00428	89,76	19	19	1,2E+07	2	2	2		14867	hypothetical protein
3520	5359	AEBICJ_02150	71,86	10	10	1,2E+07	1	1	1		15614	hypothetical protein
1318	1718	LGNCKJ_01037	208,99	27	27	1,2E+07	5	1	8	Deamidation (NQ)	20639	TerD family protein
1083	1134	LGNCKJ_02604	192,86	43	43	1,2E+07	6	2	10	Deamidation (NQ)	31831	Electron transfer flavoprotein alpha-subunit
2011	2069	LLHKPE_02722	164,92	18	18	1,2E+07	4	3	4		32597	glucose-1-phosphate thymidylyltransferase RfbA
1047	1655	DHPIBI_03116	158,02	19	19	1,2E+07	5	4	10	Deamidation (NQ)	36519	TRAP transporter substrate-binding protein
2077	3856	JABIIP_00887	117,56	26	26	1,2E+07	4	4	4	Carbamidomethylation	25321	NrdJb
2077	3857	LLHKPE_03123	117,56	26	26	1,2E+07	4	4	4	Carbamidomethylation	25372	NrdJb
2077	3855	LGNCKJ_02157	117,56	26	26	1,2E+07	4	4	4	Carbamidomethylation	25436	NrdJb
1697	1219	LLHKPE_00247	106,1	25	25	1,2E+07	5	5	6	Deamidation (NQ)	36227	quinone-dependent dihydroorotate dehydrogenase
2768	6562	LLHKPE_02078	66,14	19	19	1,2E+07	2	2	2	Carbamidomethylation	19190	Protein YrdA
2377	5081	FCFFJI_02031	120,85	16	16	1,2E+07	3	3	3	Carbamidomethylation	34416	Serine/threonine-protein phosphatase
2187	5501	LLHKPE_01163	144,29	39	39	1,2E+07	3	3	4		12406	DUF2782 domain-containing protein
1690	2696	LLHKPE_00372	115,69	19	19	1,2E+07	2	1	6	Oxidation (M)	21405	polyhydroxyalkanoate synthesis repressor PhaR
2858	7857	BDJIJG_00506	109,75	22	22	1,2E+07	2	1	2		11251	ubiquinone biosynthesis accessory factor UbiK
1794	3092	LLHKPE_02729	97,81	22	22	1,2E+07	3	2	5		15498	type II secretion system major pseudopilin GspG
1773	925	FCFFJI_00491	97,7	13	13	1,2E+07	3	2	5	Deamidation (NQ)	36685	recombinase RecA
2270	2004	FCFFJI_00528	96,73	7	7	1,2E+07	3	3	3		69985	1 4-alpha-glucan branching protein GlgB
2690	8728	JABIIP_02760	87,5	21	21	1,2E+07	2	1	2		10141	30S ribosomal protein S19
2105	2763	LLHKPE_01997	167,86	41	41	1,2E+07	3	3	4		16894	Chemotaxis phosphatase CheX-like domain-containing protein
1900	5629	LLHKPE_02121	142,37	17	17	1,2E+07	3	3	5	Carbamidomethylation	36127	hydrogenase 2 operon protein HybA
1265	1828	DHPIBI_01267	119,64	9	9	1,2E+07	5	1	8		82565	Alpha-1 4-glucan:maltose-1-phosphate maltosyltransferase
2078	4515	LLHKPE_03047	114,98	20	20	1,2E+07	4	4	4	Deamidation (NQ)	43930	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
2468	7940	KABFEG_01318	108,93	30	30	1,2E+07	2	1	3	Oxidation (M)	15343	nucleoside-diphosphate kinase
2207	20654	HLIGHJ_00950	94,99	25	25	1,2E+07	2	2	4		11659	OmpA family protein
3115	3236	FCFFJI_00330	60,28	4	4	1,2E+07	1	1	1	Carbamidomethylation	32811	D-alanine--D-alanine ligase
134	908	AIFLKA_03443	269,8	36	36	1,2E+07	9	1	46	Carbamidomethylation; Oxidation (M)	29796	succinate--CoA ligase subunit alpha
134	909	DHPIBI_01726	269,8	36	36	1,2E+07	9	1	46	Carbamidomethylation; Oxidation (M)	29842	succinate--CoA ligase subunit alpha
2313	5459	JABIIP_01222	81,86	9	9	1,2E+07	1	1	3		20108	Corrinoid adenosyltransferase
2680	2859	LLHKPE_03414	106,17	11	11	1,2E+07	2	2	2		35255	octaprenyl diphosphate synthase
3311	3182	FCFFJI_00637	90,59	10	10	1,2E+07	1	1	1	Carbamidomethylation	17988	DUF3592 domain-containing protein
3411	18300	FCFFJI_00307	45,42	10	10	1,2E+07	1	1	1	Carbamidomethylation	31831	Neutral zinc metallopeptidase
1993	19253	LLHKPE_00120	125,43	13	13	1,2E+07	3	3	4		38540	Beta-hexosaminidase
2057	36363	LLHKPE_03036	99,35	15	15	1,2E+07	3	2	4		32848	AAA+ ATPase domain-containing protein
2012	2736	FCFFJI_01348	78,32	32	32	1,2E+07	3	3	4	Carbamidomethylation	21923	Glycoside hydrolase family 19 catalytic domain-containing protein
1807	532	HADHNG_03012	149,71	21	21	1,2E+07	4	4	5	Carbamidomethylation	36291	amino acid ABC transporter substrate-binding protein
1587	3241	LLHKPE_00320	141,42	12	12	1,2E+07	5	5	6		76221	Glycogen debranching enzyme
1978	1563	HNMFNB_00016	127,63	9	9	1,2E+07	3	2	4	Carbamidomethylation	71383	phosphomethylpyrimidine synthase ThiC
1742	1354	AEBICJ_03065	122,68	7	7	1,2E+07	4	4	5		117721	Choice-of-anchor D domain-containing protein
1838	1425	FCFFJI_01507	105,57	20	20	1,2E+07	5	4	5	Carbamidomethylation	44732	diaminopimelate decarboxylase
2284	1237	FCFFJI_01940	93,74	10	10	1,2E+07	3	3	3		33091	D-beta-D-heptose 7-phosphate kinase
2343	2971	FCFFJI_02005	92,95	4	4	1,2E+07	2	2	3		46031	hypothetical protein
3281	8358	BDJIJG_01773	56,48	14	14	1,2E+07	1	1	1	Carbamidomethylation	9055	UPF0434 protein PSPPH_1629
2512	2769	JABIIP_03284	121,41	32	32	1,2E+07	3	2	3	Deamidation (NQ)	17195	protein-export chaperone SecB
2157	2702	LLHKPE_01265	106,25	12	12	1,2E+07	3	3	4		31061	signal peptidase I
2735	5636	FCFFJI_00958	90,76	16	16	1,2E+07	2	2	2		16100	SH3 domain-containing protein
2736	3366	FCFFJI_00130	84,14	14	14	1,2E+07	2	2	2		26689	Fumarylacetoacetate hydrolase family protein
503	543	JABIIP_00892	209,81	31	31	1,1E+07	13	3	21	Carbamidomethylation; Oxidation (M)	52518	adenosylhomocysteinase
1257	1573	HKHPLO_01874	155,6	10	10	1,1E+07	6	2	8		57525	chaperonin GroEL
2447	2317	FCFFJI_00214	105,86	50	50	1,1E+07	3	3	3	Carbamidomethylation	8980	Fis family transcriptional regulator
2544	3551	FCFFJI_00825	69,6	6	6	1,1E+07	2	2	3		39967	MBL fold metallo-hydrolase
2241	1323	LGNCKJ_02225	122,45	13	13	1,1E+07	3	1	3		47807	Leucine-binding protein domain-containing protein
1267	1768	JABIIP_02850	96,38	15	15	1,1E+07	6	5	8		50554	Sigma-54 factor interaction domain-containing protein
3176	8314	LLHKPE_02107	46,79	26	26	1,1E+07	1	1	1		10645	Propeptide PepSY amd peptidase M4
1757	1765	JABIIP_01680	144,97	15	15	1,1E+07	4	3	5	Deamidation (NQ)	49791	putative periplasmic serine endoprotease DegP-like
1623	3431	DFBILA_00247	112,01	8	8	1,1E+07	3	2	6		54253	hypothetical protein
2283	3697	BDJIJG_02658	103,62	26	26	1,1E+07	3	3	3		18247	Lipopolysaccharide transport periplasmic protein LptA
2340	2304	LLHKPE_02723	85,97	12	12	1,1E+07	2	2	3	Carbamidomethylation	20842	dTDP-4-dehydrorhamnose 3 5-epimerase
2491	7312	LLHKPE_01735	75,96	22	22	1,1E+07	2	2	3	Carbamidomethylation	13647	FHA domain-containing protein
2856	19148	FCFFJI_00310	74	21	21	1,1E+07	2	2	2	Deamidation (NQ)	21360	DUF924 domain-containing protein
2026	36774	LLHKPE_02990	69,93	6	6	1,1E+07	2	1	4		33376	DUF3782 domain-containing protein
1538	1624	LLHKPE_00899	159,23	5	5	1,1E+07	4	4	6		115410	Cation efflux system protein CusA
2228	3369	LLHKPE_02217	147,76	16	16	1,1E+07	3	3	3		40500	ferrochelatase
2096	21438	LLHKPE_02229	106,32	11	11	1,1E+07	3	3	4	Carbamidomethylation	40553	molecular chaperone DnaJ
3277	9662	HNMFNB_00081	38,89	3	3	1,1E+07	1	1	1		34930	Protein ChrB
3277	38611	HNMFNB_00306	38,89	3	3	1,1E+07	1	1	1		34274	Chromate resistance protein
815	936	AIFLKA_00242	179,12	21	21	1,1E+07	6	2	13	Oxidation (M)	44801	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
1482	1841	DIBEOF_02337	172,42	9	9	1,1E+07	5	1	7		83678	K(+)-insensitive pyrophosphate-energized proton pump
2333	2357	JABIIP_00961	155,17	28	28	1,1E+07	3	1	3	Carbamidomethylation	17167	Protein creA
1960	2697	LLHKPE_03180	126,72	14	14	1,1E+07	2	2	4	Carbamidomethylation	25931	septum site-determining protein MinC
2190	2985	LLHKPE_01890	124,69	19	19	1,1E+07	3	3	4	Carbamidomethylation	36959	Phosphoribosylformylglycinamidine cyclo-ligase
1955	5612	KABFEG_01114	112,29	3	3	1,1E+07	2	1	4		99491	aconitate hydratase AcnA
1955	3652	LNJFLG_03656	112,29	3	3	1,1E+07	2	1	4		105790	aconitate hydratase AcnA
2684	18319	LGNCKJ_01602	86,95	13	13	1,1E+07	2	2	2		27760	Phosphate ABC transporter substrate-binding protein
2968	7833	DHPIBI_02827	80,74	5	5	1,1E+07	1	1	2	Carbamidomethylation	40241	Oxaloacetate decarboxylase beta chain
2968	5753	BDJIJG_01219	80,74	5	5	1,1E+07	1	1	2	Carbamidomethylation	39938	Oxaloacetate decarboxylase beta chain
2968	5754	LLHKPE_03152	80,74	5	5	1,1E+07	1	1	2	Carbamidomethylation	40339	Oxaloacetate decarboxylase beta chain
2968	5755	DCJHLG_02371	80,74	5	5	1,1E+07	1	1	2	Carbamidomethylation	40366	Oxaloacetate decarboxylase beta chain
2876	5472	FCFFJI_02326	74,33	11	11	1,1E+07	1	1	2		17617	Bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
1605	1221	JABIIP_02739	154,59	40	40	1,1E+07	5	2	6	Deamidation (NQ)	17767	30S ribosomal protein S7
2321	937	FCFFJI_01373	139,74	13	13	1,1E+07	3	3	3		46989	Sigma-54-dependent Fis family transcriptional regulator
1421	1964	LLHKPE_00262	151,35	51	51	1,1E+07	4	4	7	Deamidation (NQ)	14994	6-carboxy-5 6 7 8-tetrahydropterin synthase
1719	1901	JABIIP_01248	149,89	27	27	1,1E+07	4	2	6		21876	TerD family protein
2035	1538	FCFFJI_01840	149,59	15	15	1,1E+07	3	3	4	Carbamidomethylation	39626	non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase
1743	4472	LLHKPE_02395	130,2	9	9	1,1E+07	4	4	5	Carbamidomethylation	78396	EAL domain-containing protein
2528	37177	LLHKPE_02221	122,53	18	18	1,1E+07	2	1	3		18798	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
2528	37178	AIFLKA_02697	122,53	18	18	1,1E+07	2	1	3		19006	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
2771	19517	FCFFJI_00414	91,93	11	11	1,1E+07	2	2	2		27408	AAA family ATPase
3506	6108	LLHKPE_03666	86,36	7	7	1,1E+07	1	1	1		25126	Putative NnrU protein
1910	5600	FCFFJI_00714	70,5	21	21	1,1E+07	2	2	5		11182	integration host factor subunit alpha
886	702	LGNCKJ_01407	204,53	30	30	1,1E+07	8	2	12	Carbamidomethylation; Deamidation (NQ)	42847	ABC transporter substrate-binding protein
2272	2788	FCFFJI_01868	140,55	12	12	1,1E+07	2	2	3	Carbamidomethylation	33138	Beta-ketoacyl-[acyl-carrier-protein] synthase III
2405	8110	FCFFJI_01062	88,05	12	12	1,1E+07	2	2	3		22439	DUF4337 domain-containing protein
2820	4234	JABIIP_02101	87,42	7	7	1,1E+07	2	2	2		42157	Alcohol dehydrogenase  NAD(P)-dependent
3509	7858	FCFFJI_00556	82,88	12	12	1,1E+07	1	1	1	Carbamidomethylation	14046	NADH-quinone oxidoreductase subunit A
3509	7859	HAPDOO_00570	82,88	12	12	1,1E+07	1	1	1	Carbamidomethylation	14167	NADH-quinone oxidoreductase subunit A
2688	18334	AEBICJ_00206	74,96	7	7	1,1E+07	2	2	2		52544	OmpA family protein
965	808	JABIIP_01265	183,69	24	24	1,1E+07	8	3	11	Carbamidomethylation	33418	UTP--glucose-1-phosphate uridylyltransferase GalU
1187	1720	JABIIP_02779	151,94	31	31	1,1E+07	7	2	9		23714	30S ribosomal protein S4
2147	3205	LLHKPE_02054	124,98	23	23	1,1E+07	3	3	4		22378	Putative Peptidase S16  lon domain protein
2293	36338	LLHKPE_02356	112,69	6	6	1,1E+07	2	2	3		58637	von Willebrand factor type A
2019	4481	LLHKPE_00668	82,19	5	5	1,1E+07	3	3	4		97323	Putative Cyclin-dependent kinase
2058	3717	JABIIP_00300	73,16	7	7	1,1E+07	3	3	4	Carbamidomethylation	47420	serine--tRNA ligase
920	1103	JABIIP_01431	193,63	24	24	1,1E+07	6	2	12	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	49176	Alpha-amylase
1735	3214	LLHKPE_00115	128,02	6	6	1,1E+07	3	3	5	Carbamidomethylation; Deamidation (NQ)	88290	DNA topoisomerase I
1724	36365	FCFFJI_02421	123,65	27	27	1,1E+07	4	4	6	Oxidation (M)	17504	DNA starvation/stationary phase protection protein
2563	3475	LNJFLG_03754	95,26	3	3	1,1E+07	2	2	2		108561	ribonucleoside-diphosphate reductase subunit alpha
2108	2811	FCFFJI_01629	91,71	39	39	1,1E+07	3	3	4	Deamidation (NQ)	11579	iron-sulfur cluster assembly protein IscA
2006	3359	FCFFJI_02647	65,48	12	12	1,1E+07	2	2	4		36352	2-keto-4-pentenoate hydratase
2504	37618	LLHKPE_02518	62,41	8	8	1,1E+07	1	1	3		18118	NUDIX hydrolase
2504	38411	DHPIBI_00420	62,41	8	8	1,1E+07	1	1	3		17947	NUDIX hydrolase
2504	38412	BDJIJG_00241	62,41	8	8	1,1E+07	1	1	3		18044	NUDIX domain-containing protein
2504	38413	LGNCKJ_01479	62,41	8	8	1,1E+07	1	1	3		18164	ADP-ribose pyrophosphatase
2504	38414	AIFLKA_01069	62,41	8	8	1,1E+07	1	1	3		17960	hypothetical protein
3251	37356	FCFFJI_02024	50,22	15	15	1,1E+07	1	1	1		7404	DNA-directed RNA polymerase subunit omega
3251	37357	HAPDOO_02451	50,22	15	15	1,1E+07	1	1	1		7305	DNA-directed RNA polymerase subunit omega
2126	3210	JHMPCE_02884	117,14	7	7	1,0E+07	4	4	4		110459	TonB-dependent receptor
1938	8157	HAPDOO_01757	109,4	24	24	1,0E+07	2	2	5	Deamidation (NQ)	26580	triose-phosphate isomerase
2754	806	FCFFJI_00552	95,38	5	5	1,0E+07	2	2	2		49489	phosphoglucosamine mutase
2216	3769	AEBICJ_03589	78,75	8	8	1,0E+07	2	2	4		32881	class I fructose-bisphosphate aldolase
3397	37795	LLHKPE_02464	71,39	5	5	1,0E+07	1	1	1		40274	prephenate dehydratase
3397	37939	AIFLKA_01056	71,39	5	5	1,0E+07	1	1	1		40040	prephenate dehydratase
3397	37940	JABIIP_00203	71,39	5	5	1,0E+07	1	1	1		39755	prephenate dehydratase
3397	38377	LGNCKJ_02695	71,39	5	5	1,0E+07	1	1	1		39924	Bifunctional chorismate mutase/prephenate dehydratase
3397	38378	DHPIBI_00389	71,39	5	5	1,0E+07	1	1	1		40226	prephenate dehydratase
3397	38379	BDJIJG_03287	71,39	5	5	1,0E+07	1	1	1		40111	prephenate dehydratase
3465	38464	AEBICJ_02995	52,06	12	12	1,0E+07	1	1	1		25821	Lipoprotein
2600	1946	AIFLKA_00397	46,06	2	2	1,0E+07	1	1	2		57445	Long-chain-fatty-acid--CoA ligase
2600	7136	JABIIP_01728	46,06	2	2	1,0E+07	1	1	2		57449	Acyl-CoA ligase (AMP-forming)  exosortase system type 1 associated
2521	36366	LLHKPE_00032	128,9	19	19	1,0E+07	3	3	3		24318	Putative TrkA-N domain protein
2021	18216	LLHKPE_02813	125,07	11	11	1,0E+07	3	1	4		65533	NAD-dependent malic enzyme
2448	2795	FCFFJI_02357	113,15	16	16	1,0E+07	3	3	3	Carbamidomethylation	30477	patatin-like phospholipase RssA
2257	2902	JABIIP_01729	98,71	6	6	1,0E+07	2	2	3		58564	Transporter
2969	7158	JABIIP_02764	79,01	22	22	1,0E+07	1	1	2		7566	50S ribosomal protein L29
1101	1483	LGNCKJ_02364	192,65	26	26	1,0E+07	6	2	10		28142	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
2339	1434	LLHKPE_01869	120,17	13	13	1,0E+07	3	3	3	Carbamidomethylation	47591	phosphoglucosamine mutase
2414	3164	LLHKPE_01501	87,63	14	14	1,0E+07	2	2	3		24256	Alpha/beta hydrolase
3521	7972	AEBICJ_03221	71,19	22	22	1,0E+07	1	1	1		8349	hypothetical protein
3590	38473	LLHKPE_03667	52,47	3	3	1,0E+07	1	1	1		42071	Putative Diguanylate phosphodiesterase
533	1497	JABIIP_01735	213,95	23	23	1,0E+07	8	1	20	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	46086	NDMA-dependent methanol dehydrogenase
2317	1677	FCFFJI_00498	136,41	10	10	1,0E+07	3	3	3		42442	gephyrin-like molybdotransferase Glp
2243	1831	LGNCKJ_00475	122,01	10	10	1,0E+07	2	1	3		37949	Cytochrome-c peroxidase
2232	1448	FCFFJI_01966	117,61	32	32	1,0E+07	3	3	3		19445	D-glycero-beta-D-manno-heptose 1 7-bisphosphate 7-phosphatase
2911	2386	HADHNG_00630	115,99	12	12	1,0E+07	2	2	2		29800	Porin domain-containing protein
2816	5956	FCFFJI_01548	94,28	21	21	1,0E+07	2	2	2	Carbamidomethylation	17715	DUF1854 domain-containing protein
2193	20718	LLHKPE_03467	84,14	10	10	1,0E+07	3	3	4		44051	Glycerol-3-phosphate dehydrogenase
2815	2679	FCFFJI_01638	72,07	7	7	1,0E+07	2	2	2		46576	Lytic murein transglycosylase
2372	6031	BDJIJG_03484	59,37	17	17	1,0E+07	1	1	3		8339	translation initiation factor IF-1
2372	6032	LLHKPE_00974	59,37	17	17	1,0E+07	1	1	3		8273	translation initiation factor IF-1
2372	6033	ODMPFI_03287	59,37	17	17	1,0E+07	1	1	3		8273	translation initiation factor IF-1
2372	6034	JABIIP_01995	59,37	17	17	1,0E+07	1	1	3		8325	translation initiation factor IF-1
2372	7869	AIFLKA_01649	59,37	17	17	1,0E+07	1	1	3		8327	translation initiation factor IF-1
2372	7870	DCJHLG_02387	59,37	17	17	1,0E+07	1	1	3		8327	translation initiation factor IF-1
2372	7871	LGNCKJ_01156	59,37	17	17	1,0E+07	1	1	3		8327	translation initiation factor IF-1
2372	7872	APBOIA_02073	59,37	16	16	1,0E+07	1	1	3		8413	translation initiation factor IF-1
2372	7884	DHPIBI_00180	59,37	10	10	1,0E+07	1	1	3		14262	Translation initiation factor IF-1
3346	5942	HAPDOO_02665	50,71	12	12	1,0E+07	1	1	1		15829	(R)-specific enoyl-CoA hydratase
1568	1416	FCFFJI_01693	150,35	13	13	1,0E+07	5	4	6	Carbamidomethylation; Oxidation (M)	43749	aspartate kinase
1970	7387	LLHKPE_02814	112,1	10	10	1,0E+07	4	4	4		77072	PEGA domain-containing protein
2439	2723	FCFFJI_02643	90,6	15	15	1,0E+07	3	3	3	Carbamidomethylation	35555	MBL fold metallo-hydrolase
2109	3705	FCFFJI_02265	82,9	19	19	1,0E+07	3	3	4	Carbamidomethylation	19548	Hydrolase
3606	38513	LLHKPE_03460	45,56	7	7	1,0E+07	1	1	1	Carbamidomethylation	18633	Putative phosphohistidine phosphatase  SixA
151	601	DHPIBI_01951	279,66	49	49	1,0E+07	12	1	44	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	26593	Acetoacetyl-CoA reductase
2146	2135	LLHKPE_02864	99,69	10	10	1,0E+07	3	3	4		53435	glutamate--tRNA ligase
2782	1490	FCFFJI_01053	47,94	4	4	1,0E+07	1	1	2		28964	Substrate-binding domain-containing protein
2106	36355	LLHKPE_02405	127,22	13	13	1,0E+07	3	3	4		37478	DNA recombination protein RmuC
1806	1303	FCFFJI_02166	128,05	17	17	9,9E+06	5	5	5	Carbamidomethylation	50789	Aspartate ammonia-lyase
1350	549	JABIIP_02931	188,57	18	18	9,9E+06	5	1	8	Carbamidomethylation; Oxidation (M)	40813	Acetyl-CoA C-acetyltransferase
2716	2929	FCFFJI_01946	104,8	8	8	9,9E+06	2	2	2		51343	Multifunctional fusion protein
2869	2279	JABIIP_00385	99,77	26	26	9,9E+06	2	2	2		14804	DUF2173 domain-containing protein
1122	1979	LLHKPE_00040	119,15	6	6	9,9E+06	3	1	9	Deamidation (NQ)	73445	Putative coenzyme A-transferase
2507	2886	FCFFJI_02080	74,71	9	9	9,9E+06	1	1	3	Oxidation (M)	14620	Type IV pilin protein
1845	4556	JABIIP_02631	134,23	7	7	9,8E+06	4	4	5	Deamidation (NQ)	71776	TAT-dependent nitrous-oxide reductase
3410	37886	HAPDOO_02026	55,35	4	4	9,8E+06	1	1	1		44967	Pyruvate synthase subunit PorA
1868	20461	HNMFNB_02124	87,01	19	19	9,8E+06	3	3	5		8350	30S ribosomal protein S21
1868	20462	LNJFLG_03545	87,01	19	19	9,8E+06	3	3	5		8524	30S ribosomal protein S21
1868	20463	AIFLKA_02175	87,01	18	18	9,8E+06	3	3	5		8619	30S ribosomal protein S21
1868	20464	DHPIBI_00121	87,01	18	18	9,8E+06	3	3	5		8635	30S ribosomal protein S21
1868	20465	LLHKPE_02163	87,01	18	18	9,8E+06	3	3	5		8539	30S ribosomal protein S21
1868	20466	DCJHLG_00628	87,01	18	18	9,8E+06	3	3	5		8603	30S ribosomal protein S21
1868	20467	JABIIP_02977	87,01	18	18	9,8E+06	3	3	5		8635	30S ribosomal protein S21
1868	20468	LGNCKJ_01558	87,01	18	18	9,8E+06	3	3	5		8619	30S ribosomal protein S21
254	461	JABIIP_01061	246,56	45	45	9,8E+06	11	1	34	Deamidation (NQ); Oxidation (M)	36139	ketol-acid reductoisomerase
1655	3893	FCFFJI_00240	126,18	16	16	9,8E+06	2	2	6		23660	SPOR domain-containing protein
2715	6094	LLHKPE_00667	95,12	13	13	9,8E+06	2	2	2		32814	PPM-type phosphatase domain-containing protein
2915	3845	FCFFJI_00244	102,61	10	10	9,7E+06	2	2	2	Deamidation (NQ)	53597	Efflux RND transporter periplasmic adaptor subunit
2914	8749	LLHKPE_01309	98,53	10	10	9,7E+06	2	2	2	Carbamidomethylation	36716	hydrogenase expression/formation protein HypE
1158	964	AIFLKA_03061	175,05	20	20	9,7E+06	6	1	9	Carbamidomethylation; Deamidation (NQ)	41762	3-phosphoglycerate dehydrogenase
2738	2332	LLHKPE_03069	78,44	4	4	9,7E+06	2	2	2		54148	cysteine--tRNA ligase
2738	8387	AIFLKA_00346	78,44	4	4	9,7E+06	2	2	2		53273	Cysteine--tRNA ligase
2586	5104	FCFFJI_02203	84,26	14	14	9,7E+06	2	2	2	Carbamidomethylation	39444	Aminomethyltransferase
2699	1758	FCFFJI_01923	46,19	2	2	9,7E+06	1	1	2		36477	CoA ester lyase
2040	36328	LLHKPE_02451	113,17	12	12	9,6E+06	3	3	4		47497	Class I SAM-dependent methyltransferase
213	463	BDJIJG_00697	269,64	37	37	9,6E+06	14	4	37	Deamidation (NQ); Oxidation (M)	58118	chaperonin GroEL
730	508	JABIIP_00005	218,86	24	24	9,6E+06	9	2	15	Carbamidomethylation; Oxidation (M)	56308	Acyl-CoA carboxylase subunit beta
2407	5553	LGNCKJ_02811	103,94	3	3	9,6E+06	2	1	3		59313	Cation/acetate symporter actP acetate and glycolate permease
2407	3628	DHPIBI_02126	103,94	3	3	9,6E+06	2	1	3		58919	Cation acetate symporter
2407	4765	BDJIJG_00995	103,94	3	3	9,6E+06	2	1	3		58977	Cation acetate symporter
2407	5554	DCJHLG_01504	103,94	3	3	9,6E+06	2	1	3		59261	Cation/acetate symporter actP acetate and glycolate permease
